timestamp	x	y	theta_rad	theta_deg	map_id	map_description
2026-01-31 10:17:12	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:13	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:14	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:15	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:16	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:17	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:18	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:19	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:20	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:21	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:22	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:23	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:24	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:25	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:26	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:27	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:28	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:29	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:30	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:31	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:32	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:33	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:34	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:35	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:36	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:37	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:38	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:39	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:40	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:41	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:42	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:43	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:44	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:45	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:46	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:47	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:48	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:49	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:50	47.737	25.479	-1.500390	-85.966	XX	default
2026-01-31 10:17:51	47.737	25.479	-1.500390	-85.966	XX	default
